x,y,pmi,count
thou,darest,1.330790439824908,13
men,women,1.3277665624053598,6
women,men,1.3277665624053598,6
armour,on,1.3274285023349142,5
on,armour,1.3274285023349142,5
gentleman,third,1.3265470285518832,6
third,gentleman,1.3265470285518832,6
alban,s,1.3254710573995052,6
s,alban,1.3254710573995052,6
his,unkindness,1.3246774842016096,6
unkindness,his,1.3246774842016096,6
longer,no,1.324357797413598,14
no,longer,1.324357797413598,14
hold,peace,1.3236642871711106,8
peace,hold,1.3236642871711106,8
hither,master,1.323161063446358,7
master,hither,1.323161063446358,7
how,teach,1.3224446027693175,7
teach,how,1.3224446027693175,7
away,prison,1.321776970843981,5
prison,away,1.321776970843981,5
undone,we,1.3215176131283581,9
we,undone,1.3215176131283581,9
whose,whose,1.3213093128585904,12
be,revenged,1.320361651621025,12
revenged,be,1.320361651621025,12
men,thousand,1.3202785410128097,10
thousand,men,1.3202785410128097,10
she,speaks,1.3197387093933926,8
speaks,she,1.3197387093933926,8
at,cell,1.3194483085253985,5
cell,at,1.3194483085253985,5
st,thou,1.3178967484611213,192
thou,st,1.3178967484611213,192
gentleman,second,1.3178434410300048,13
second,gentleman,1.3178434410300048,13
last,night,1.3176457198875486,9
night,last,1.3176457198875486,9
made,work,1.3173246148955429,6
work,made,1.3173246148955429,6
themselves,they,1.3166831162827413,12
they,themselves,1.3166831162827413,12
from,whence,1.314619265257361,11
whence,from,1.314619265257361,11
d,employ,1.3143086688729873,10
employ,d,1.3143086688729873,10
every,thing,1.313938018871549,7
thing,every,1.313938018871549,7
been,had,1.313407954104426,40
had,been,1.313407954104426,40
bid,farewell,1.3114492184678543,6
farewell,bid,1.3114492184678543,6
he,wakes,1.309823660181117,8
wakes,he,1.309823660181117,8
rather,than,1.3095650745933027,23
than,rather,1.3095650745933027,23
church,go,1.3073966744566574,5
go,church,1.3073966744566574,5
maids,their,1.306483331361031,5
their,maids,1.306483331361031,5
blunt,good,1.3028490467059366,7
good,blunt,1.3028490467059366,7
grave,little,1.3028490467059366,5
little,grave,1.3028490467059366,5
hie,thee,1.302621010742754,7
thee,hie,1.302621010742754,7
earth,earth,1.302450062312323,6
looking,on,1.301874397862526,6
on,looking,1.301874397862526,6
by,ruled,1.3007783190474749,5
ruled,by,1.3007783190474749,5
mind,put,1.2985241599102433,6
put,mind,1.2985241599102433,6
monstrous,o,1.2975065832974044,5
o,monstrous,1.2975065832974044,5
once,once,1.2972635074084993,8
die,live,1.296399609452247,12
live,die,1.296399609452247,12
face,show,1.2944158791690739,7
show,face,1.2944158791690739,7
against,arm,1.2917099857931489,5
arm,against,1.2917099857931489,5
frown,upon,1.2913470150391304,5
upon,frown,1.2913470150391304,5
from,pluck,1.2910361385176934,16
pluck,from,1.2910361385176934,16
seest,thou,1.2904244560476976,11
thou,seest,1.2904244560476976,11
nay,sit,1.2902599193979163,5
sit,nay,1.2902599193979163,5
met,well,1.2880096838875055,11
well,met,1.2880096838875055,11
bite,sir,1.2872971989997797,6
sir,bite,1.2872971989997797,6
befall,what,1.2862970223024888,5
what,befall,1.2862970223024888,5
for,sake,1.2859604846661687,42
sake,for,1.2859604846661687,42
art,thyself,1.2858508004928613,7
thyself,art,1.2858508004928613,7
dst,thou,1.2837938771486845,5
thou,dst,1.2837938771486845,5
all,despite,1.2835265367389477,8
despite,all,1.2835265367389477,8
em,see,1.2823699595390057,5
see,em,1.2823699595390057,5
a,footman,1.2788880143705024,7
footman,a,1.2788880143705024,7
die,morrow,1.2781331882653222,7
morrow,die,1.2781331882653222,7
please,t,1.2780254629809047,15
t,please,1.2780254629809047,15
part,part,1.2765201079835875,6
buckingham,cousin,1.2749129969283366,7
cousin,buckingham,1.2749129969283366,7
less,than,1.2742324739637656,19
than,less,1.2742324739637656,19
duke,york,1.2733077649312148,79
york,duke,1.2733077649312148,79
never,saw,1.2733073715572618,8
saw,never,1.2733073715572618,8
cursed,she,1.2732265800991358,5
she,cursed,1.2732265800991358,5
o,thursday,1.2719524788250163,6
thursday,o,1.2719524788250163,6
deserve,well,1.2714405824543127,5
well,deserve,1.2714405824543127,5
bad,good,1.2706643633345354,13
good,bad,1.2706643633345354,13
amen,say,1.2701799299525687,6
say,amen,1.2701799299525687,6
god,grant,1.2698591715784875,5
grant,god,1.2698591715784875,5
order,take,1.2646615014229232,5
take,order,1.2646615014229232,5
children,hast,1.2635904910603974,5
hast,children,1.2635904910603974,5
am,sure,1.2635772306325674,11
sure,am,1.2635772306325674,11
kate,sweet,1.2632826588803734,6
sweet,kate,1.2632826588803734,6
false,true,1.2624736152747476,7
true,false,1.2624736152747476,7
her,lip,1.2612225686503125,6
lip,her,1.2612225686503125,6
another,one,1.2608049400596406,19
one,another,1.2608049400596406,19
care,done,1.2604897586962034,5
done,care,1.2604897586962034,5
ears,mine,1.260296696020473,8
mine,ears,1.260296696020473,8
love,toward,1.260296696020473,6
toward,love,1.260296696020473,6
ourselves,we,1.2593697063795137,13
we,ourselves,1.2593697063795137,13
goods,his,1.2577306945709963,6
his,goods,1.2577306945709963,6
a,visor,1.2576987153005645,5
visor,a,1.2576987153005645,5
no,remedy,1.2574110077829848,8
remedy,no,1.2574110077829848,8
fire,out,1.2545443671313816,9
out,fire,1.2545443671313816,9
poor,soul,1.2545010783716246,11
soul,poor,1.2545010783716246,11
cursed,then,1.252264600836483,5
then,cursed,1.252264600836483,5
garments,our,1.2521698697897767,6
our,garments,1.2521698697897767,6
give,leave,1.251871777270055,27
leave,give,1.251871777270055,27
better,than,1.2518635284836102,34
than,better,1.2518635284836102,34
knees,on,1.2507218754151448,8
on,knees,1.2507218754151448,8
last,long,1.250562595463192,5
long,last,1.250562595463192,5
as,big,1.249337504433886,10
big,as,1.249337504433886,10
god,revenge,1.249337504433886,6
many,thousand,1.249337504433886,6
revenge,god,1.249337504433886,6
thousand,many,1.249337504433886,6
born,was,1.2489299075180889,15
was,born,1.2489299075180889,15
again,return,1.2481158595161048,5
return,again,1.2481158595161048,5
devil,why,1.2480622396034613,7
enemy,mine,1.2480622396034613,7
mine,enemy,1.2480622396034613,7
why,devil,1.2480622396034613,7
hot,too,1.2474594713153009,5
too,hot,1.2474594713153009,5
d,repeal,1.2465568846061443,7
repeal,d,1.2465568846061443,7
fire,therefore,1.2464767453833487,5
therefore,fire,1.2464767453833487,5
break,heart,1.246256438740199,7
heart,break,1.246256438740199,7
cousin,farewell,1.2460562569058626,5
farewell,cousin,1.2460562569058626,5
lordship,your,1.2452459370539652,19
your,lordship,1.2452459370539652,19
far,thus,1.2432633567216926,8
thus,far,1.2432633567216926,8
come,supper,1.2432633567216926,5
message,my,1.2432633567216926,5
my,message,1.2432633567216926,5
supper,come,1.2432633567216926,5
day,morrow,1.2426942876532816,11
morrow,day,1.2426942876532816,11
much,too,1.2414691076261133,36
too,much,1.2414691076261133,36
either,or,1.2413026559561646,17
or,either,1.2413026559561646,17
darest,if,1.2407188811071144,6
if,darest,1.2407188811071144,6
since,three,1.2396592324528675,5
three,since,1.2396592324528675,5
fear,need,1.2385562617472514,5
need,fear,1.2385562617472514,5
as,dearly,1.2383421201324227,6
dearly,as,1.2383421201324227,6
else,nothing,1.237387416556261,8
nothing,else,1.237387416556261,8
captain,good,1.2359022570753235,6
good,captain,1.2359022570753235,6
eyes,mine,1.2342465384023174,22
mine,eyes,1.2342465384023174,22
her,woo,1.2338367681606799,13
woo,her,1.2338367681606799,13
am,weary,1.2324037106560284,5
weary,am,1.2324037106560284,5
ere,long,1.2318803824954379,7
long,ere,1.2318803824954379,7
mother,wife,1.2314872734866735,11
wife,mother,1.2314872734866735,11
fa,you,1.230777645173633,5
you,fa,1.230777645173633,5
banish,d,1.2307626174229125,36
d,banish,1.2307626174229125,36
d,dress,1.2307626174229125,6
dress,d,1.2307626174229125,6
he,swears,1.2306424141334922,5
he,swore,1.2306424141334922,5
swears,he,1.2306424141334922,5
swore,he,1.2306424141334922,5
men,twenty,1.2301019106637219,5
twenty,men,1.2301019106637219,5
highness,your,1.2291259408508115,34
your,highness,1.2291259408508115,34
leave,take,1.2285651560746464,25
take,leave,1.2285651560746464,25
duke,thomas,1.227124341108939,8
thomas,duke,1.227124341108939,8
father,princely,1.2270964005239966,5
princely,father,1.2270964005239966,5
miserable,o,1.2249559161487926,5
o,miserable,1.2249559161487926,5
been,hath,1.2240840637953911,42
hath,been,1.2240840637953911,42
came,part,1.223667800658312,5
part,came,1.223667800658312,5
on,thursday,1.2226931518149011,5
thursday,on,1.2226931518149011,5
new,old,1.222648901523773,5
old,new,1.222648901523773,5
gainst,our,1.2222066464123336,8
our,gainst,1.2222066464123336,8
fares,our,1.2222066464123336,6
our,fares,1.2222066464123336,6
hear,speak,1.2207968966621794,36
speak,hear,1.2207968966621794,36
days,these,1.2193978079386447,8
these,days,1.2193978079386447,8
bianca,fair,1.2183560051341378,6
fair,bianca,1.2183560051341378,6
love,rough,1.2173276226272929,5
rough,love,1.2173276226272929,5
takest,thou,1.2168470875180712,5
thou,takest,1.2168470875180712,5
worship,your,1.2161609636864439,22
your,worship,1.2161609636864439,22
an,officer,1.2156988709870367,6
officer,an,1.2156988709870367,6
er,o,1.214881623352521,59
o,er,1.214881623352521,59
gracious,lord,1.2132305404457906,28
lord,gracious,1.2132305404457906,28
more,than,1.2124197793523985,139
than,more,1.2124197793523985,139
clouds,when,1.2123299324717831,5
when,clouds,1.2123299324717831,5
a,toy,1.2119412247398893,6
toy,a,1.2119412247398893,6
shows,which,1.2118178981788155,7
which,shows,1.2118178981788155,7
gone,gone,1.211051746203809,8
still,still,1.211051746203809,8
d,mew,1.2095733183529744,5
mew,d,1.2095733183529744,5
have,paid,1.2080731632105661,5
paid,have,1.2080731632105661,5
give,thanks,1.2056957995935647,7
thanks,give,1.2056957995935647,7
chance,may,1.2048758887804185,5
may,chance,1.2048758887804185,5
condemn,d,1.2044336787005634,12
d,condemn,1.2044336787005634,12
d,wither,1.2044336787005634,12
wither,d,1.2044336787005634,12
between,us,1.2033918446840004,7
us,between,1.2033918446840004,7
out,pluck,1.2008595081686053,6
pluck,out,1.2008595081686053,6
hate,love,1.2001386872862785,14
love,hate,1.2001386872862785,14
cousin,noble,1.1997562372528936,8
noble,cousin,1.1997562372528936,8
night,night,1.1995464078095543,16
or,seven,1.1991794500505837,6
seven,or,1.1991794500505837,6
brothers,her,1.1990746619014678,8
her,brothers,1.1990746619014678,8
beseech,grace,1.1989280009562855,5
grace,beseech,1.1989280009562855,5
isle,this,1.1985772631819078,8
this,isle,1.1985772631819078,8
comest,what,1.1983418519473588,7
what,comest,1.1983418519473588,7
am,content,1.1980756818761351,11
content,am,1.1980756818761351,11
fair,maid,1.1962132600568771,5
maid,fair,1.1962132600568771,5
hath,letter,1.195755516585101,5
letter,hath,1.195755516585101,5
one,word,1.192904704421705,26
word,one,1.192904704421705,26
walk,will,1.1921108342743114,11
will,walk,1.1921108342743114,11
meddle,with,1.1902246073976572,6
with,meddle,1.1902246073976572,6
grieves,me,1.1886601221664312,5
me,grieves,1.1886601221664312,5
eat,or,1.186944993633572,5
enemies,mine,1.186944993633572,5
mine,enemies,1.186944993633572,5
or,eat,1.186944993633572,5
or,six,1.186944993633572,5
six,or,1.186944993633572,5
ay,ay,1.186329563514133,18
some,work,1.1853922572412388,6
work,some,1.1853922572412388,6
into,put,1.185358416552251,5
put,into,1.185358416552251,5
arm,mine,1.1852714097440058,7
mine,arm,1.1852714097440058,7
goes,how,1.184141904603036,8
how,goes,1.184141904603036,8
afternoon,this,1.1819780013624461,7
island,this,1.1819780013624461,7
this,afternoon,1.1819780013624461,7
this,island,1.1819780013624461,7
further,than,1.1811154499728482,8
than,further,1.1811154499728482,8
keep,till,1.1805126816846876,7
till,keep,1.1805126816846876,7
acquainted,with,1.1779901509806456,5
with,acquainted,1.1779901509806456,5
other,some,1.1778913025268127,21
some,other,1.1778913025268127,21
him,lent,1.1778703951597012,5
him,spit,1.1778703951597012,5
lent,him,1.1778703951597012,5
spit,him,1.1778703951597012,5
gracious,most,1.1759852721769262,9
most,gracious,1.1759852721769262,9
child,mother,1.1757601359042595,5
mother,child,1.1757601359042595,5
got,hath,1.1742666007513627,6
hath,got,1.1742666007513627,6
be,satisfied,1.1734286213065572,14
satisfied,be,1.1734286213065572,14
be,repeal,1.1734286213065572,7
be,ruled,1.1734286213065572,7
repeal,be,1.1734286213065572,7
ruled,be,1.1734286213065572,7
edward,king,1.1732845888075532,143
king,edward,1.1732845888075532,143
heavens,o,1.1732734430781133,14
o,heavens,1.1732734430781133,14
ll,try,1.1723576109440317,5
try,ll,1.1723576109440317,5
heavy,look,1.170156258386261,5
look,heavy,1.170156258386261,5
again,meet,1.1682391858068286,6
meet,again,1.1682391858068286,6
says,she,1.1673617244381531,12
she,says,1.1673617244381531,12
crown,crown,1.1648044730535858,6
march,on,1.1647012048372143,10
on,march,1.1647012048372143,10
friends,friends,1.1644495913861075,8
these,women,1.1640949994717391,6
women,these,1.1640949994717391,6
free,from,1.1622301058124744,13
from,free,1.1622301058124744,13
along,us,1.1612686387784192,6
us,along,1.1612686387784192,6
methinks,should,1.1608526631883385,6
should,methinks,1.1608526631883385,6
crown,head,1.1594886847547106,7
head,crown,1.1594886847547106,7
sword,up,1.1594067088872442,7
up,sword,1.1594067088872442,7
gone,please,1.156492975064516,5
please,gone,1.156492975064516,5
henry,king,1.155780356102344,122
king,henry,1.155780356102344,122
honour,mine,1.15556134550046,22
mine,honour,1.15556134550046,22
down,lay,1.1549757875585303,5
lay,down,1.1549757875585303,5
lords,noble,1.1549337190272915,9
noble,lords,1.1549337190272915,9
farewell,once,1.153841365106186,5
once,farewell,1.153841365106186,5
find,out,1.1530867263726046,12
out,find,1.1530867263726046,12
alone,let,1.1530867263726046,11
let,alone,1.1530867263726046,11
harm,no,1.152675657262972,11
no,harm,1.152675657262972,11
ale,for,1.1517316722876385,5
for,ale,1.1517316722876385,5
crack,d,1.1515813713752876,5
d,crack,1.1515813713752876,5
d,gall,1.1515813713752876,5
gall,d,1.1515813713752876,5
less,no,1.150955676868698,27
no,less,1.150955676868698,27
first,gentleman,1.1480563463657474,19
gentleman,first,1.1480563463657474,19
some,some,1.1477298164287826,42
hope,live,1.147158338349866,6
live,hope,1.147158338349866,6
on,pain,1.1469724378767827,6
pain,on,1.1469724378767827,6
die,must,1.1467753576248954,22
must,die,1.1467753576248954,22
day,day,1.1462837508151773,24
father,gave,1.145426354072677,5
gave,father,1.145426354072677,5
d,join,1.1448479887163192,16
join,d,1.1448479887163192,16
myself,myself,1.1441318837196781,12
are,fled,1.143578289658864,8
fled,are,1.143578289658864,8
are,brows,1.143578289658864,5
brows,are,1.143578289658864,5
beheld,have,1.1433478335739111,8
have,beheld,1.1433478335739111,8
romeo,tybalt,1.1425958614567409,9
tybalt,romeo,1.1425958614567409,9
cut,out,1.1423628609808314,5
out,cut,1.1423628609808314,5
heart,tongue,1.141521088220186,11
tongue,heart,1.141521088220186,11
as,hasty,1.1414321071243663,6
hasty,as,1.1414321071243663,6
go,sirrah,1.1412137040612251,7
sirrah,go,1.1412137040612251,7
realm,this,1.140585316204221,7
this,realm,1.140585316204221,7
doubt,no,1.1402976086866414,21
no,doubt,1.1402976086866414,21
cross,d,1.1401015536918575,14
d,cross,1.1401015536918575,14
put,up,1.1401015536918575,14
up,put,1.1401015536918575,14
be,patient,1.1399055871628936,18
patient,be,1.1399055871628936,18
nothing,nothing,1.1389010153132497,8
master,news,1.1380027844203493,7
news,master,1.1380027844203493,7
knock,sir,1.1375348786664476,7
sir,knock,1.1375348786664476,7
sir,truly,1.1375348786664476,6
truly,sir,1.1375348786664476,6
one,pretty,1.1369532990925548,5
pretty,one,1.1369532990925548,5
come,padua,1.1368080258074058,6
padua,come,1.1368080258074058,6
do,repent,1.1359011670901253,6
repent,do,1.1359011670901253,6
behalf,in,1.134815430319879,10
in,behalf,1.134815430319879,10
in,vienna,1.134815430319879,9
vienna,in,1.134815430319879,9
closed,in,1.134815430319879,5
in,closed,1.134815430319879,5
o,plague,1.1347792857997048,5
plague,o,1.1347792857997048,5
an,enemy,1.134583125162212,7
enemy,an,1.134583125162212,7
for,ireland,1.134002905327207,8
ireland,for,1.134002905327207,8
d,vex,1.133852604414856,6
vex,d,1.133852604414856,6
he,thinks,1.1337324011254357,12
thinks,he,1.1337324011254357,12
a,bachelor,1.1327599786922644,5
a,silken,1.1327599786922644,5
a,turned,1.1327599786922644,5
bachelor,a,1.1327599786922644,5
silken,a,1.1327599786922644,5
turned,a,1.1327599786922644,5
art,art,1.1317538351433478,20
get,go,1.129232406778111,11
go,get,1.129232406778111,11
liege,most,1.128143778335548,5
most,liege,1.128143778335548,5
at,home,1.1267577876502555,22
home,at,1.1267577876502555,22
another,way,1.1267577876502555,5
way,another,1.1267577876502555,5
most,sovereign,1.1266690927695422,6
sovereign,most,1.1266690927695422,6
only,son,1.1265804159990649,8
son,only,1.1265804159990649,8
art,nature,1.12522296798439,6
nature,art,1.12522296798439,6
go,thither,1.1237522775105302,5
thither,go,1.1237522775105302,5
at,scorn,1.1231536633814303,5
scorn,at,1.1231536633814303,5
beshrew,me,1.121713332535818,5
me,beshrew,1.121713332535818,5
d,press,1.1216181479978444,7
press,d,1.1216181479978444,7
more,once,1.121312140279266,27
once,more,1.121312140279266,27
marcius,marcius,1.1210007901579262,6
at,once,1.120881847484824,26
once,at,1.120881847484824,26
master,mistress,1.1204176096192364,5
mistress,master,1.1204176096192364,5
her,rid,1.1198934158538432,5
rid,her,1.1198934158538432,5
death,revenge,1.1196839153761176,5
revenge,death,1.1196839153761176,5
foes,our,1.1195443045151858,6
our,foes,1.1195443045151858,6
kneel,they,1.1188120829038182,5
they,kneel,1.1188120829038182,5
sweet,sweet,1.118658240913813,12
paid,you,1.1180733649823447,9
